Team,Player,Role,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Damage dealt to turrets,Total heal,Damage self mitigated,Time ccing others,Total damage taken,Win
HLE,Deft,SUPPORT,3,1,7,10,84,21,4,2.1,12929,325,0.185,123,61,19,6,3.09,1.53,0.15,0.48,0.321,38556,30796,682,7078,970,0.366,0.25,0.909,,0,0,0,0,713,1,459,0,6381,17879,7823,70,15579,1
KT Rolster,Doran,TOP,0,2,1,0.5,300,4,0,7.5,12141,305,0.204,43,21,10,17,1.08,0.53,0.43,0.25,0.144,14382,2252,12130,0,362,0.237,0.03,0.333,,0,0,0,0,509,26,231,0,0,23290,46984,55,44274,0
KT Rolster,GIDEON,JUNGLE,2,1,1,3,226,143,1,5.7,12130,305,0.204,49,18,14,16,1.23,0.45,0.4,0.35,0.164,8974,6664,219,2091,226,0.148,0.08,1,1,0,0,0,0,936,2,833,1,0,23051,38544,16,43218,0
KT Rolster,Ucal,MID,0,3,1,0.3,300,8,0,7.5,12336,310,0.207,44,17,10,5,1.11,0.43,0.13,0.25,0.148,16477,427,16025,25,415,0.271,0.03,0.333,,0,0,0,0,-864,-25,-1006,0,1235,2561,10388,36,16847,0
KT Rolster,HyBrid,ADC,1,1,0,1,362,59,0,9.1,15024,378,0.253,48,26,13,3,1.21,0.65,0.08,0.33,0.161,13750,9101,2749,1900,346,0.226,0.03,0.333,,0,0,0,0,-249,-3,59,0,380,5090,8094,2,16796,0
KT Rolster,Zzus,SUPPORT,0,4,1,0.3,19,0,0,0.5,7825,197,0.132,114,76,15,24,2.87,1.91,0.6,0.38,0.383,7139,438,6625,76,180,0.118,0.03,0.333,,0,0,0,0,-713,-1,-459,0,0,6273,15945,38,16554,0
KT Rolster,Doran,TOP,0,2,2,1,263,6,0,8,10628,324,0.208,37,16,8,10,1.13,0.49,0.31,0.24,0.164,17079,17079,0,0,521,0.283,0.06,0.333,,0,0,0,0,-293,2,-260,0,331,14951,27936,36,32084,0
KT Rolster,GIDEON,JUNGLE,2,4,3,1.3,185,109,5,5.6,10261,313,0.201,43,19,9,11,1.31,0.58,0.34,0.27,0.19,9541,7964,1013,564,291,0.158,0.15,0.833,1,0,0,0,0,71,-6,-24,0,0,9918,32983,14,33565,0
KT Rolster,Ucal,MID,1,5,1,0.4,276,9,0,8.4,11262,344,0.221,30,16,7,7,0.92,0.49,0.21,0.21,0.133,10649,516,10133,0,325,0.177,0.06,0.333,,0,0,0,0,-710,2,-112,0,1736,866,10065,27,15474,0
KT Rolster,Noah,ADC,3,3,1,1.3,283,21,0,8.6,12290,375,0.241,36,12,10,5,1.1,0.37,0.15,0.31,0.159,21026,17442,321,3263,642,0.349,0.12,0.667,,0,0,0,0,211,-12,-98,0,1770,3839,15143,14,17269,0
KT Rolster,Zzus,SUPPORT,0,5,3,0.6,33,0,0,1,6603,202,0.129,80,47,13,16,2.44,1.43,0.49,0.4,0.354,2002,386,1446,170,61,0.033,0.09,0.5,,0,0,0,0,-305,-11,-326,-1,0,1883,14993,15,15778,0
HLE,Morgan,TOP,0,1,8,8,245,6,0,7.5,10937,334,0.177,29,17,5,8,0.89,0.52,0.24,0.15,0.101,14512,7391,7049,72,443,0.156,0.24,0.421,,0,0,0,0,293,-2,260,0,849,7664,67653,32,28048,1
HLE,yoHan,JUNGLE,8,0,3,13.2,182,103,16,5.6,11931,364,0.193,61,10,19,9,1.86,0.31,0.27,0.58,0.213,18882,1257,16296,1329,576,0.203,0.34,0.579,1,0,0,0,0,-71,6,24,0,1612,27712,21752,7,32152,1
HLE,Chovy,MID,6,2,5,5.5,344,19,0,10.5,15804,482,0.255,45,14,13,3,1.37,0.43,0.09,0.4,0.157,22432,20713,1519,200,685,0.241,0.34,0.579,1,1,0,0,0,710,-2,112,0,6662,2731,7495,1,13429,1
HLE,Deft,ADC,4,1,6,10,309,12,0,9.4,15001,458,0.242,48,16,12,5,1.46,0.49,0.15,0.37,0.168,32837,28469,4368,0,1002,0.353,0.31,0.526,1,2,0,0,0,-211,12,98,0,8111,2624,4800,21,9373,1
HLE,Vsta,SUPPORT,1,2,9,5,54,0,0,1.6,8235,251,0.133,103,57,15,18,3.14,1.74,0.55,0.46,0.36,4273,816,2847,610,130,0.046,0.31,0.526,,0,0,0,0,305,11,326,1,367,3030,17515,29,15609,1
AF,Kiin,TOP,0,4,15,3.8,271,8,4,7.1,12891,336,0.196,34,10,10,3,0.89,0.26,0.08,0.26,0.119,21457,2190,19267,0,560,0.222,0.39,0.789,,0,0,0,0,-430,0,-81,0,1461,10136,36412,52,25962,0
AF,Dread,JUNGLE,6,2,8,7,219,130,0,5.7,12954,338,0.197,60,15,24,13,1.57,0.39,0.34,0.63,0.21,23071,15597,116,7358,602,0.239,0.37,0.737,1,0,0,0,0,183,-17,-302,0,0,17810,41888,22,36012,0
AF,Fly,MID,2,7,11,1.9,239,9,0,6.2,12089,316,0.184,37,19,10,10,0.97,0.5,0.26,0.26,0.129,8715,1054,7661,0,227,0.09,0.34,0.684,,0,0,0,0,-109,-14,-125,0,0,8783,14998,21,19222,0
AF,Bang,ADC,11,3,2,4.3,370,25,0,9.7,19646,513,0.299,60,36,17,5,1.57,0.94,0.13,0.44,0.21,31831,23958,3773,4100,831,0.329,0.34,0.684,,2,0,0,0,-809,-21,-792,-1,110,10825,16918,3,23395,0
AF,MapSSi,SUPPORT,0,5,12,2.4,56,0,0,1.5,8221,215,0.125,95,68,16,21,2.48,1.77,0.55,0.42,0.332,11548,297,10109,1142,301,0.12,0.31,0.632,,0,0,0,0,-115,-2,360,0,253,96,26610,28,17859,0
NS,Rich,TOP,7,3,9,5.3,263,8,1,6.9,15612,407,0.212,51,8,10,2,1.33,0.21,0.05,0.26,0.137,24040,24040,0,0,627,0.26,0.42,0.762,,1,0,0,0,430,0,81,0,3599,17141,42688,19,38725,1
NS,Peanut,JUNGLE,4,3,13,5.7,270,121,29,7,15121,395,0.206,93,38,21,10,2.43,0.99,0.26,0.55,0.249,15166,9166,4868,1132,396,0.164,0.44,0.81,,0,0,0,0,-183,17,302,0,1729,22161,49420,23,42091,1
NS,Bay,MID,2,7,7,1.3,298,16,0,7.8,13692,357,0.186,46,19,3,8,1.2,0.5,0.21,0.08,0.123,20177,518,19609,50,527,0.218,0.23,0.429,,0,0,0,0,109,14,125,0,1733,1691,8632,33,18529,1
NS,deokdam,ADC,8,2,5,6.5,385,37,12,10,20120,525,0.274,74,28,19,4,1.93,0.73,0.1,0.5,0.198,27481,22974,596,3911,717,0.297,0.34,0.619,,1,0,0,0,809,21,792,1,16364,7669,16671,5,16981,1
NS,Kellin,SUPPORT,0,4,12,3,33,0,0,0.9,8964,234,0.122,109,76,8,20,2.84,1.98,0.52,0.21,0.292,5650,720,3678,1252,147,0.061,0.31,0.571,,0,0,0,0,115,2,-360,0,0,5374,21670,36,16253,1
NS,Rich,TOP,4,2,8,6,210,0,0,6.1,12284,355,0.205,35,10,8,4,1.01,0.29,0.12,0.23,0.1,21005,2265,18740,0,607,0.312,0.35,0.75,1,1,0,0,0,-200,-16,-91,0,4621,16375,37146,50,35240,1
NS,Peanut,JUNGLE,7,2,4,5.5,244,144,18,7.1,13424,388,0.224,52,7,18,6,1.5,0.2,0.17,0.52,0.148,17465,13847,2913,705,505,0.259,0.32,0.688,1,0,1,0,0,-310,-5,-321,-1,1359,9857,15950,18,22112,1
NS,Bay,MID,0,2,9,4.5,269,4,4,7.8,11385,329,0.19,31,19,3,8,0.9,0.55,0.23,0.09,0.088,6263,716,5547,0,181,0.093,0.26,0.563,,0,0,0,0,-778,-14,259,0,1179,7063,8911,23,11226,1
NS,deokdam,ADC,4,1,5,9,320,16,2,9.3,14546,421,0.242,49,16,21,5,1.42,0.46,0.14,0.61,0.14,18071,14212,979,2880,523,0.268,0.26,0.563,,1,0,0,0,61,-11,-138,0,11350,4548,10140,7,11480,1
NS,Kellin,SUPPORT,1,3,10,3.7,66,0,0,1.9,8407,243,0.14,184,105,37,17,5.32,3.04,0.49,1.07,0.524,4585,639,3946,0,133,0.068,0.32,0.688,,0,0,0,0,-36,3,319,0,97,2250,10067,12,7815,1
AF,Kiin,TOP,1,3,4,1.7,246,12,0,7.1,11354,328,0.201,38,20,3,8,1.1,0.58,0.23,0.09,0.143,17487,345,17086,56,506,0.296,0.14,0.556,,0,0,0,0,200,16,91,0,1176,4096,16790,18,17658,0
AF,Dread,JUNGLE,2,4,5,1.8,223,86,35,6.4,10990,318,0.194,51,12,20,13,1.47,0.35,0.38,0.58,0.192,10899,7515,2754,630,315,0.184,0.2,0.778,2,0,0,0,0,310,5,321,1,0,21188,36670,15,39712,0
AF,Fly,MID,3,4,1,1,280,12,0,8.1,12491,361,0.221,25,17,11,9,0.72,0.49,0.26,0.32,0.094,16670,257,16413,0,482,0.282,0.12,0.444,,0,0,0,0,778,14,-259,0,1307,3534,7767,26,16518,0
AF,Bang,ADC,1,2,3,2,339,33,0,9.8,13879,401,0.245,59,34,23,4,1.71,0.98,0.12,0.67,0.222,11238,8435,2634,169,325,0.19,0.12,0.444,,0,0,0,0,-61,11,138,0,3093,9365,10430,0,16143,0
AF,Lehends,SUPPORT,2,3,3,1.7,52,0,0,1.5,7862,227,0.139,93,62,23,21,2.69,1.79,0.61,0.67,0.35,2876,162,2228,486,83,0.049,0.14,0.556,,0,0,0,0,36,-3,-319,0,455,1738,15093,15,11283,0
T1,Canna,TOP,2,5,12,2.8,308,3,0,7.8,16087,410,0.22,47,14,16,9,1.2,0.36,0.23,0.41,0.138,19287,15806,3481,0,491,0.232,0.36,0.778,,0,0,0,0,372,-5,403,0,5445,8676,35374,27,34165,1
T1,Cuzz,JUNGLE,6,1,9,15,243,121,13,6.2,15147,386,0.207,94,17,36,18,2.39,0.43,0.46,0.92,0.276,8484,3266,3998,1220,216,0.102,0.38,0.833,1,0,0,0,0,1036,-9,194,0,1594,19528,42306,23,37234,1
T1,Faker,MID,7,0,6,15.6,298,24,14,7.6,15585,397,0.213,45,14,13,3,1.15,0.36,0.08,0.33,0.132,27906,1968,24305,1633,710,0.336,0.33,0.722,,1,0,0,0,-14,-7,-142,-1,1190,8881,10068,36,17619,1
T1,Teddy,ADC,2,2,6,4,413,62,7,10.5,17389,443,0.237,46,21,13,11,1.17,0.53,0.28,0.33,0.135,22212,21030,1080,102,565,0.268,0.2,0.444,,0,0,0,0,-675,0,-453,-1,4220,3950,8154,13,17157,1
T1,Keria,SUPPORT,1,4,7,2,35,0,0,0.9,9054,230,0.124,109,68,13,21,2.77,1.73,0.53,0.33,0.32,5106,956,4150,0,130,0.062,0.2,0.444,,0,0,0,0,-201,-2,60,0,0,1744,28642,42,17701,1
DRX,kingen,TOP,3,6,6,1.5,280,1,0,7.1,13352,340,0.208,53,24,11,9,1.35,0.61,0.23,0.28,0.163,29844,25610,4234,0,760,0.329,0.23,0.75,1,0,0,0,0,-372,5,-403,0,4058,4261,13727,7,19073,0
DRX,Pyosik,JUNGLE,3,4,5,2,283,167,8,7.2,13882,353,0.217,71,27,16,7,1.81,0.69,0.18,0.41,0.218,19271,243,13791,5237,491,0.212,0.2,0.667,,0,0,0,0,-1036,9,-194,0,618,16650,19425,35,36504,0
DRX,SOLKA,MID,2,3,6,2.7,292,4,4,7.4,13194,336,0.206,49,27,7,18,1.25,0.69,0.46,0.18,0.151,18794,686,18056,52,478,0.207,0.2,0.667,,0,0,0,0,14,7,142,1,1772,3077,18964,13,17095,0
DRX,BAO,ADC,3,3,6,3,336,27,0,8.6,15575,396,0.243,51,19,16,5,1.3,0.48,0.13,0.41,0.157,18234,13135,3455,1644,464,0.201,0.23,0.75,,0,0,0,0,675,0,453,1,4498,7161,11386,1,20213,0
DRX,Becca,SUPPORT,1,2,9,5,35,0,0,0.9,8087,206,0.126,101,83,10,28,2.57,2.11,0.71,0.25,0.311,4587,449,3312,826,117,0.051,0.25,0.833,,0,0,0,0,201,2,-60,0,148,11219,36794,26,27404,0
DRX,kingen,TOP,3,4,1,1,203,4,0,7.7,9953,375,0.244,13,11,0,3,0.49,0.41,0.11,0,0.078,13108,11135,1973,0,494,0.368,0.15,0.667,,0,0,0,0,-532,-14,12,0,3209,2827,13114,27,16843,0
DRX,Pyosik,JUNGLE,3,4,2,1.3,159,102,4,6,8622,325,0.212,51,21,13,7,1.92,0.79,0.26,0.49,0.307,6421,5054,879,488,242,0.18,0.19,0.833,2,1,0,0,0,-1563,15,-227,0,0,12459,22280,10,29217,0
DRX,SOLKA,MID,0,7,2,0.3,209,8,0,7.9,7918,298,0.194,22,15,2,7,0.83,0.57,0.26,0.08,0.133,6851,612,6239,0,258,0.192,0.08,0.333,,0,0,0,0,-2193,-13,-1903,-1,2277,1153,4841,15,12502,0
DRX,BAO,ADC,0,2,1,0.5,240,9,0,9,9064,342,0.222,22,14,7,5,0.83,0.53,0.19,0.26,0.133,6405,4125,2048,232,241,0.18,0.04,0.167,,0,0,0,0,-989,-12,-960,-1,0,1873,7327,0,12366,0
DRX,Becca,SUPPORT,0,4,1,0.3,35,0,0,1.3,5181,195,0.127,58,41,8,18,2.19,1.55,0.68,0.3,0.349,2859,111,2178,570,108,0.08,0.04,0.167,,0,0,0,0,-904,-1,-643,-1,0,2249,15571,15,12323,0
T1,Canna,TOP,0,2,8,4,219,7,0,8.3,10292,388,0.183,37,10,10,5,1.39,0.38,0.19,0.38,0.153,7618,6935,683,0,287,0.13,0.3,0.381,,0,0,0,0,532,14,-12,0,5019,5762,13311,12,20272,1
T1,Cuzz,JUNGLE,7,1,8,15,201,100,13,7.6,12702,479,0.226,73,26,17,9,2.75,0.98,0.34,0.64,0.302,13297,728,12147,422,501,0.227,0.57,0.714,,0,0,0,0,1563,-15,227,0,5176,19547,12824,2,21851,1
T1,Faker,MID,5,1,8,13,228,9,4,8.6,12233,461,0.217,15,9,5,1,0.57,0.34,0.04,0.19,0.062,14211,1457,11196,1558,536,0.242,0.49,0.619,,1,0,0,0,2193,13,1903,1,2292,2022,5881,29,10474,1
T1,Teddy,ADC,7,0,5,14.4,267,16,0,10.1,13344,503,0.237,30,12,5,4,1.13,0.45,0.15,0.19,0.124,18976,17721,1151,104,715,0.324,0.45,0.571,1,1,1,0,0,989,12,960,1,5035,1166,4528,7,8644,1
T1,Keria,SUPPORT,2,2,14,8,41,0,0,1.5,7710,291,0.137,87,47,17,16,3.28,1.77,0.6,0.64,0.36,4533,1263,2952,318,171,0.077,0.6,0.762,,0,0,0,0,904,1,643,1,233,1464,10625,26,11334,1
LSB,Summit,TOP,4,1,4,8,321,3,13,10,14748,459,0.241,43,18,13,7,1.34,0.56,0.22,0.4,0.151,15319,15319,0,0,477,0.198,0.25,0.667,,0,0,0,0,748,21,313,0,3936,10854,16986,34,24235,1
LSB,Croco,JUNGLE,0,2,11,5.5,186,116,3,5.8,10281,320,0.168,58,10,19,9,1.81,0.31,0.28,0.59,0.204,7989,5070,2371,548,249,0.103,0.34,0.917,,0,0,0,0,-1462,-30,-1256,-1,778,17665,21865,16,30183,1
LSB,FATE,MID,2,1,8,10,317,17,0,9.9,13803,430,0.226,40,19,5,11,1.25,0.59,0.34,0.16,0.14,20410,329,20031,50,636,0.263,0.31,0.833,,0,0,0,0,-871,-14,-245,0,5171,1451,9456,12,9018,1
LSB,Prince,ADC,6,1,3,9,325,10,0,10.1,15185,473,0.249,38,15,16,3,1.18,0.47,0.09,0.5,0.133,29484,18327,10491,666,919,0.38,0.28,0.75,,2,0,0,0,599,23,-74,0,6625,3657,6315,5,12985,1
LSB,Effort,SUPPORT,0,4,4,1,42,0,0,1.3,7059,220,0.116,106,59,19,22,3.3,1.84,0.69,0.59,0.372,4301,389,3912,0,134,0.055,0.12,0.333,,0,0,0,0,-287,3,-93,0,312,5550,12383,25,16514,1
BRO,Hoya,TOP,2,3,3,1.7,220,4,0,6.9,10187,317,0.195,37,15,8,10,1.15,0.47,0.31,0.25,0.139,11265,1419,8266,1580,351,0.198,0.16,0.556,,0,0,0,0,-748,-21,-313,0,0,10597,35292,62,30404,0
BRO,UmTi,JUNGLE,3,3,3,2,218,125,4,6.8,10841,338,0.207,65,16,19,13,2.02,0.5,0.4,0.59,0.244,10376,4589,4714,1073,323,0.182,0.19,0.667,,0,0,0,0,1462,30,1256,1,0,15950,35923,21,32876,0
BRO,Lava,MID,1,2,4,2.5,290,16,0,9,12140,378,0.232,16,15,2,6,0.5,0.47,0.19,0.06,0.06,17197,1368,14248,1581,536,0.302,0.16,0.556,,0,0,0,0,871,14,245,0,1028,5561,8573,25,14584,0
BRO,Hena,ADC,3,2,2,2.5,314,23,3,9.8,12628,393,0.242,64,33,18,6,1.99,1.03,0.19,0.56,0.241,14551,11477,1484,1590,453,0.255,0.16,0.556,,0,0,0,0,-599,-23,74,0,3039,6913,8728,5,16340,0
BRO,Delight,SUPPORT,0,2,7,3.5,30,0,0,0.9,6462,201,0.124,84,56,8,18,2.62,1.74,0.56,0.25,0.316,3637,522,2732,383,113,0.064,0.22,0.778,,0,0,0,0,287,-3,93,0,0,2043,12907,10,11794,0
BRO,Hoya,TOP,1,3,2,1,188,4,0,7.6,8098,327,0.211,17,13,0,6,0.69,0.53,0.24,0,0.103,8473,1750,6102,621,343,0.204,0.12,0.6,,0,0,0,0,-1227,-24,-1085,-1,3328,6537,21958,45,20912,0
BRO,UmTi,JUNGLE,2,3,3,1.7,148,102,4,6,8095,327,0.211,37,8,11,8,1.5,0.32,0.32,0.44,0.224,9538,6383,2275,880,386,0.23,0.2,1,,0,0,0,0,-1267,4,-841,-1,68,12080,17160,16,25532,0
BRO,Lava,MID,1,3,3,1.3,216,5,0,8.7,8500,344,0.221,20,13,4,4,0.81,0.53,0.16,0.16,0.121,7763,0,7763,0,314,0.187,0.16,0.8,,0,0,0,0,-2353,-19,-1094,-1,0,728,13955,10,16558,0
BRO,Hena,ADC,1,5,3,0.8,230,0,0,9.3,8723,353,0.227,30,16,7,5,1.21,0.65,0.2,0.28,0.182,12114,9535,1641,938,490,0.292,0.16,0.8,,0,0,0,0,-628,-14,-677,0,1269,4044,5136,3,13257,0
BRO,Delight,SUPPORT,0,5,4,0.8,30,0,0,1.2,5011,203,0.13,61,35,8,13,2.47,1.42,0.53,0.32,0.37,3641,305,2498,838,147,0.088,0.16,0.8,,0,0,0,0,-335,-3,-98,0,0,629,12658,8,10360,0
LSB,Summit,TOP,2,2,10,6,245,1,0,9.9,10839,438,0.21,17,9,4,3,0.69,0.36,0.12,0.16,0.094,18278,18278,0,0,739,0.292,0.49,0.632,,0,0,0,0,1227,24,1085,1,2029,13659,15623,29,23679,1
LSB,Croco,JUNGLE,5,1,9,14,159,84,6,6.4,10130,410,0.196,39,6,8,4,1.58,0.24,0.16,0.32,0.217,11134,7085,156,3893,450,0.178,0.57,0.737,,1,0,0,0,1267,-4,841,1,1865,15095,17601,5,22732,1
LSB,FATE,MID,7,0,7,16.8,275,9,9,11.1,13684,553,0.265,23,6,6,4,0.93,0.24,0.16,0.24,0.128,21176,2239,16982,1955,856,0.338,0.57,0.737,1,1,0,0,0,2353,19,1094,1,6993,4220,3564,23,6708,1
LSB,Prince,ADC,4,1,4,8,237,0,5,9.6,10818,437,0.209,27,11,14,2,1.09,0.44,0.08,0.57,0.15,9500,7107,1809,584,384,0.152,0.32,0.421,,1,0,0,0,628,14,677,0,5990,4639,5672,0,10065,1
LSB,Effort,SUPPORT,1,1,11,12,33,0,0,1.3,6171,250,0.119,74,35,11,9,2.99,1.42,0.36,0.44,0.411,2567,321,2246,0,104,0.041,0.49,0.632,,0,0,0,0,335,3,98,0,188,4242,9563,16,11041,1
KT Rolster,Doran,TOP,1,0,8,10.8,301,0,7,9,13531,404,0.209,49,12,25,8,1.46,0.36,0.24,0.75,0.159,7185,6191,994,0,214,0.192,0.27,0.643,,0,0,0,0,662,-2,660,1,6905,3397,13190,16,14204,1
KT Rolster,GIDEON,JUNGLE,2,0,7,10.8,248,140,13,7.4,11889,355,0.184,82,31,22,10,2.45,0.92,0.3,0.66,0.265,7223,600,6451,172,215,0.193,0.27,0.643,,0,0,0,0,478,1,652,1,3409,18967,15073,0,24977,1
KT Rolster,Dove,MID,6,0,2,9.6,365,25,4,10.9,16095,480,0.249,53,18,15,8,1.58,0.54,0.24,0.45,0.172,13797,540,12945,312,411,0.368,0.24,0.571,,0,1,0,0,299,4,-120,0,4708,1407,3716,24,5989,1
KT Rolster,Noah,ADC,5,0,2,8.4,355,28,0,10.6,15361,458,0.238,27,12,9,6,0.81,0.36,0.18,0.27,0.087,7238,5661,1198,379,216,0.193,0.21,0.5,,0,1,0,0,-1479,-4,-124,-1,3651,2924,5605,3,9627,1
KT Rolster,Zzus,SUPPORT,0,0,8,9.6,34,0,0,1,7781,232,0.12,98,67,13,17,2.92,2,0.51,0.39,0.317,2073,235,1838,0,62,0.055,0.24,0.571,,0,0,0,0,-3,-1,258,0,745,4289,7890,12,7913,1
GEN,Rascal,TOP,0,3,0,0,312,20,0,9.3,11462,342,0.21,36,11,10,8,1.07,0.33,0.24,0.3,0.12,4919,365,4554,0,147,0.229,0,0,,0,0,0,0,-662,2,-660,-1,144,1325,7288,18,12271,0
GEN,Clid,JUNGLE,0,2,0,0,195,117,9,5.8,8954,267,0.164,38,14,9,14,1.13,0.42,0.42,0.27,0.127,3141,2382,0,759,94,0.146,0,0,,0,0,0,0,-478,-1,-652,-1,113,13933,16162,4,21161,0
GEN,Bdd,MID,0,2,0,0,356,23,0,10.6,12786,381,0.235,29,17,7,8,0.86,0.51,0.24,0.21,0.097,5566,261,5305,0,166,0.259,0,0,,0,0,0,0,-299,-4,120,0,178,1650,9745,8,9062,0
GEN,Ruler,ADC,0,3,0,0,385,24,0,11.5,14758,440,0.271,94,47,28,11,2.8,1.4,0.33,0.83,0.314,6588,5337,700,551,196,0.306,0,0,,0,0,0,0,1479,4,124,1,6010,3323,5750,1,10358,0
GEN,Life,SUPPORT,0,4,0,0,41,0,0,1.2,6545,195,0.12,102,74,15,24,3.04,2.21,0.72,0.45,0.341,1288,62,1226,0,38,0.06,0,0,,0,0,0,0,3,1,-258,0,0,928,9125,4,10314,0
GEN,Rascal,TOP,0,0,5,6,238,1,0,8.3,10392,364,0.194,27,8,7,6,0.95,0.28,0.21,0.25,0.12,8481,2677,5804,0,297,0.216,0.18,0.556,,0,0,0,0,462,18,398,1,2222,3720,23661,13,14632,1
GEN,Clid,JUNGLE,2,0,5,8.4,182,98,4,6.4,10018,351,0.187,34,12,5,11,1.19,0.42,0.39,0.18,0.151,6278,4017,86,2175,220,0.16,0.25,0.778,,0,0,0,0,115,-12,-108,0,1566,15367,16736,6,21989,1
GEN,Bdd,MID,3,0,3,7.2,277,12,4,9.7,12120,424,0.227,38,16,3,5,1.33,0.56,0.18,0.11,0.169,10385,92,10293,0,364,0.264,0.21,0.667,,0,0,0,0,416,21,741,0,5715,375,4894,11,5524,1
GEN,Ruler,ADC,4,0,5,10.8,306,8,8,10.7,14048,492,0.263,49,15,17,8,1.72,0.53,0.28,0.6,0.218,12694,11712,762,220,444,0.323,0.32,1,,0,1,0,0,2677,40,831,1,9483,2875,2959,7,5378,1
GEN,Life,SUPPORT,0,0,9,10.8,31,0,0,1.1,6903,242,0.129,77,42,13,16,2.7,1.47,0.56,0.46,0.342,1493,378,1115,0,52,0.038,0.32,1,,0,0,0,0,95,2,-545,0,117,761,3706,6,3404,1
KT Rolster,Doran,TOP,0,1,0,0,215,0,0,7.5,9013,316,0.212,23,9,1,3,0.81,0.32,0.11,0.04,0.116,6823,985,5838,0,239,0.264,0,0,,0,0,0,0,-462,-18,-398,-1,1516,10904,25377,21,20107,0
KT Rolster,GIDEON,JUNGLE,0,2,0,0,182,122,4,6.4,8172,286,0.192,57,20,10,7,2,0.7,0.25,0.35,0.288,5424,73,5028,323,190,0.21,0,0,,0,0,0,0,-115,12,108,0,361,12935,11348,0,20879,0
KT Rolster,Dove,MID,0,1,0,0,258,13,0,9,10028,351,0.236,26,14,6,4,0.91,0.49,0.14,0.21,0.131,7470,6603,867,0,261,0.289,0,0,,0,0,0,0,-416,-21,-741,0,2688,1523,5303,0,10700,0
KT Rolster,Noah,ADC,0,2,0,0,255,13,0,8.9,9812,343,0.231,29,9,13,3,1.02,0.32,0.11,0.46,0.146,4789,3794,548,447,168,0.185,0,0,,0,0,0,0,-2677,-40,-831,-1,2173,1890,4965,0,9919,0
KT Rolster,Zzus,SUPPORT,0,3,0,0,26,0,0,0.9,5538,194,0.13,63,48,6,18,2.21,1.68,0.63,0.21,0.318,1375,125,1060,190,48,0.053,0,0,,0,0,0,0,-95,-2,545,0,0,231,7479,7,7597,0
KT Rolster,Doran,TOP,0,2,5,2.5,237,1,0,8.1,9405,323,0.186,28,15,8,11,0.96,0.52,0.38,0.28,0.12,6985,5072,1913,0,240,0.19,0.17,0.625,,0,0,0,0,-194,-10,-332,0,1009,2605,27582,17,19557,0
KT Rolster,GIDEON,JUNGLE,0,1,5,5,201,105,32,6.9,9468,326,0.188,65,10,20,9,2.23,0.34,0.31,0.69,0.279,2904,789,1712,403,100,0.079,0.17,0.625,,0,0,0,0,580,12,753,1,1027,13379,22799,7,26361,0
KT Rolster,Dove,MID,2,0,3,6,265,8,0,9.1,11048,380,0.219,26,13,5,4,0.89,0.45,0.14,0.17,0.112,10750,854,8996,900,370,0.292,0.17,0.625,,0,0,0,0,-124,-5,141,0,1856,4162,4729,13,10594,0
KT Rolster,Noah,ADC,5,2,2,3.5,308,26,2,10.6,13985,481,0.277,42,9,19,4,1.44,0.31,0.14,0.65,0.18,14084,12056,968,1060,484,0.382,0.24,0.875,,1,0,0,0,904,-7,-151,0,8233,5678,4638,4,10644,0
KT Rolster,Zzus,SUPPORT,1,3,4,1.7,34,0,0,1.2,6537,225,0.13,72,48,13,15,2.48,1.65,0.52,0.45,0.309,2101,153,1644,304,72,0.057,0.17,0.625,,0,0,0,0,480,6,488,0,0,3203,13594,12,13735,0
GEN,Rascal,TOP,1,1,7,8,259,4,0,8.9,11341,390,0.21,28,13,5,8,0.96,0.45,0.28,0.17,0.109,6960,2144,4816,0,239,0.136,0.28,1,,0,0,0,0,194,10,332,0,4441,3139,19938,19,15213,1
GEN,Clid,JUNGLE,2,3,5,2.3,191,83,21,6.6,10543,363,0.196,53,14,16,14,1.82,0.48,0.48,0.55,0.205,5513,3962,31,1520,190,0.108,0.24,0.875,,0,0,0,0,-580,-12,-753,-1,3731,14435,17319,7,23952,1
GEN,Bdd,MID,1,1,6,7,270,6,4,9.3,11611,399,0.215,34,17,11,8,1.17,0.58,0.28,0.38,0.132,19732,89,19643,0,678,0.387,0.24,0.875,,0,0,0,0,124,5,-141,0,4427,2431,6248,8,10595,1
GEN,Ruler,ADC,4,1,4,8,287,16,0,9.9,13712,471,0.254,68,34,13,7,2.34,1.17,0.24,0.45,0.264,15220,10135,2916,2169,523,0.298,0.28,1,,1,0,0,0,-904,7,151,0,11063,3358,4518,1,7312,1
GEN,Life,SUPPORT,0,2,5,2.5,29,0,0,1,6721,231,0.125,75,61,9,23,2.58,2.1,0.79,0.31,0.291,3587,301,3286,0,123,0.07,0.17,0.625,,0,0,0,0,-480,-6,-488,0,189,1484,9106,17,7115,1
